Price,Area,Location,Bedrooms,Resale,Gymnasium,Lift,Parking,Maintenance,Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas_Conn,Jogging Track,Swimming Pool
2550000,878,Andheri East,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2550000,1200,Chembur,2,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No
2550000,1200,Andheri West,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
2550000,1151,Goregaon West,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2550000,805,Ville Parle East,2,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2560000,1487,Goregaon West,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2560000,902,Wadala,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2560000,788,Powai,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2560000,1750,Kandivali East,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
2570000,1505,Goregaon West,3,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2570000,750,Bandra West,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2570000,750,Bandra West,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
2580000,1400,Goregaon West,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2580000,1126,Mulund West,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2580000,1420,Malad West,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2580000,890,Borivali East,3,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No
2600000,1840,Borivali East,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2600000,1350,Samata Nagar Thakur Village,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2600000,1350,no 9,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2600000,1371,Wadala East Wadala,3,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2600000,1230,Dahisar,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2600000,1250,Dahisar,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2600000,1045,Goregaon West,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2600000,710,Ville Parle East,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
2600000,1850,Malad East,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2600000,900,Santacruz West,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2600000,1280,Malad West,2,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes
2600000,923,Andheri West,2,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No
2600000,1250,Andheri West,3,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes
2600000,955,Wadala East,2,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
2600000,1500,Borivali West,3,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No
2600000,1088,Goregaon West,3,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes
2600000,1760,Malad East,3,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2600000,1350,Kandivali East,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
2600000,1250,Andheri West,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
2600000,1600,Mulund West,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
2600000,980,Powai,2,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
2600000,1775,Malad West,3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes
2600000,1050,Sen Nagar,2,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No
2600000,1125,Sen Nagar,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2600000,1125,Sen Nagar,2,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
2600000,1050,Sion,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2600000,1200,Andheri West,3,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No
2600000,1250,Goregaon West,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2610000,900,Borivali West,2,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No
2620000,1750,Bhandup West,3,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes
2640000,1014,Kandivali East,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2640000,837,Ville Parle East,2,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No
2650000,1305,Malad West,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2650000,1450,Magathane,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2650000,1500,Kandivali West,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
2650000,1830,Thakur Village,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2650000,1100,Koldongri,3,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
2650000,1500,Powai,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2650000,1740,Bhandup West,3,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2650000,1050,Powai,2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
2650000,1200,Borivali West,3,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
2650000,1250,Andheri West,2,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
2650000,1450,Powai,3,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
2650000,1052,Kanjurmarg,3,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes
2650000,1475,Mulund West,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
2650000,772,Powai,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2650000,1060,Powai,2,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes
2650000,1250,Malad East,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2670000,1127,Andheri West,3,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No
2670000,845,Ville Parle East,2,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2680000,1502,Powai,3,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
2680000,1787,Chembur,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
2680000,1324,Thane West,3,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes
2690000,1505,Powai,3,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
2690000,1545,Powai,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2700000,1695,Goregaon,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
2700000,1550,Magathane,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2700000,1650,Magathane,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2700000,1361,Andheri West,2,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes
2700000,1250,Magathane,3,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2700000,2300,Kapur Bawdi,4,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2700000,872,Juhu,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2700000,1601,Malad West,3,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No
2700000,900,Ville Parle East,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2700000,1205,Goregaon West,3,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes
2700000,1550,Andheri West,3,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes
2700000,949,Chembur,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No
2700000,1100,Powai,2,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
2700000,1560,Mulund West,3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2700000,1750,Kandivali East,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
2700000,1502,Powai,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
2700000,2200,Belapur,3,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
2700000,1400,Goregaon East,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
2700000,1500,Chembur,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
2700000,853,Ville Parle East,2,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2700000,1815,Malad West,3,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No
2700000,1281,Seawoods,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
2700000,1250,Malad East,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2710000,980,Goregaon East,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
2720000,1088,Goregaon West,3,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes
2730000,1228,Thane West,3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes
2730000,733,Powai,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2730000,1144,Bhandup West,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2740000,1552,Manpada,4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
2750000,1600,Malad East,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2750000,3000,Sector-3 Ulwe,4,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2750000,1357,Magathane,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2750000,1404,Goregaon East,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2750000,1250,Antop Hill,3,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2750000,1100,vile parle west,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2750000,720,Ville Parle East,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
2750000,1750,Kandivali East,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
2750000,1400,Chembur,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2750000,1500,Borivali West,3,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No
2750000,1196,Dahisar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2750000,1000,Prabhadevi,2,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No
2750000,1056,Borivali West,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2750000,1180,Ville Parle East,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2750000,1180,Ville Parle East,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
2750000,1055,Malad East,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
2750000,1055,Malad East,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2750000,1270,Chembur,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2750000,1650,Seawoods,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
2750000,960,Juhu,2,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No
2750000,1350,Kandivali East,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2750000,2200,Jogeshwari West,4,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes
2750000,2200,Jogeshwari West,4,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes
2750000,1045,Powai,2,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
2750000,916,Powai,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2750000,1000,Borivali West,3,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No
2750000,1545,Powai,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2750000,840,vile parle west,2,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
2759999.9,1600,Thane West,3,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
2759999.9,1318,Thane West,3,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No
2779999.9,1810,Kandivali East,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2779999.9,1600,Kharghar,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2779999.9,944,Andheri West,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes
2779999.9,1274,Andheri West,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes
2790000,1656,Goregaon West,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2790000,1404,Goregaon East,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2790000,1086,Wadala,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2790000,1245,Thane West,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
2790000,1865,Bhandup West,3,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes
2790000,744,Powai,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2800000,2470,Kharghar,4,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2800000,1650,Magathane,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2800000,1350,Samata Nagar Thakur Village,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2800000,1580,Hiranandani Meadows,3,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No
2800000,1890,Kandivali East,4,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2800000,730,mumbai,2,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2800000,4000,Kharghar,5,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No
2800000,800,Vedant Complex,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2800000,1850,Dahisar,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2800000,1100,Ville Parle East,2,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No
2800000,1850,Ville Parle East,3,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
2800000,1500,Ville Parle East,3,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
2800000,1500,Jogeshwari West,3,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes
2800000,1003,Andheri West,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
2800000,980,Ville Parle East,2,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No
2800000,950,Ville Parle East,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2800000,1091,Thane West,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
2800000,2000,Mulund West,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
2800000,1250,Andheri West,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2810000,1115,Kanjurmarg,3,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes
2820000,1170,Kandivali East,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2830000,963,Mulund West,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2840000,1733,Thane West,3,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2840000,1733,Thane West,4,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2840000,895,Ville Parle East,2,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2850000,1350,Dattapada,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2850000,997,Andheri West,2,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No
2850000,1735,Central Avenue,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2850000,1495,Hiranandani Meadows,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2850000,1485,Goregaon West,3,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes
2850000,1050,Andheri East,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
2850000,1289,Goregaon West,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2850000,1200,Goregaon East,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2850000,1700,Borivali East,3,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes
2850000,940,Powai,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
2850000,1050,Powai,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2850000,1150,Powai,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2850000,3500,Kharghar,4,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
2850000,1289,Goregaon West,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
2860000,1766,Ghatkopar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
2860000,1733,Ghatkopar East,3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2870000,1670,Borivali West,3,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
2870000,1600,Powai,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2880000,1638,Wadala,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
2880000,963,Mulund West,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2880000,907,Ville Parle East,2,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2900000,1153,Wadala,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2900000,1404,Goregaon East,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
2900000,1650,Magathane,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2900000,1350,Ghatkopar,3,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No
2900000,1050,Shastri Nagar,3,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2900000,1960,Mulund West,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2900000,1350,Chembur East,3,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2900000,1543,Wadala East Wadala,3,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2900000,980,Dahisar,2,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2900000,690,Ville Parle East,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
2900000,665,Ville Parle East,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
2900000,1100,Ville Parle East,2,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No
2900000,1550,Andheri West,3,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2900000,1120,Khar West,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2900000,2065,Ghansoli,3,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
2900000,900,Andheri East,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2900000,1160,Mulund West,3,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No
2900000,1150,Powai,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2900000,1800,Ghansoli,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2900000,1475,Kandivali East,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
2920000,909,Seven Bunglow,2,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No
2920000,2905,Ulwe,5,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No
2920000,2905,Ulwe,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
2940000,1618,Goregaon East,3,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes
2940000,1450,Andheri,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes
2940000,1984,Dahisar,4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2950000,2130,Nerul,3,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2950000,2415,Kandivali East,4,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes
2950000,1000,matunga east,2,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
2950000,1500,Dahisar West,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2950000,1818,Malad East,3,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2950000,930,Ville Parle East,2,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2970000,2015,Thane West,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
2980000,1017,Mulund West,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2990000,1450,Jogeshwari West,3,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No
2990000,1399,Goregaon West,3,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes
2990000,1500,Goregaon West,3,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes
3000000,850,Bandra West,2,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No
3000000,1701,Wadala,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
3000000,1200,Malad East,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
3000000,1450,Magathane,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
3000000,1480,Andheri,3,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No
3000000,2950,Kharghar,4,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes
3000000,2355,Kharghar,4,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
3000000,1800,Andheri West,4,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No
3000000,850,matunga east,2,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
3000000,1700,Ville Parle East,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No
3000000,1100,Ville Parle East,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
3000000,1100,Ville Parle East,3,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
3000000,900,matunga east,2,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
3000000,1200,Chembur,2,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No
3000000,1180,Vikhroli,2,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
3000000,1080,Juhu,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3000000,1792,Andheri West,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
3000000,1200,Andheri East,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
